Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Fwd Packets Length Total,Bwd Packets Length Total,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Avg Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init Fwd Win Bytes,Init Bwd Win Bytes,Fwd Act Data Packets,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
17,23356,1,1,45,100,45,45,45.0,0.0,100,100,100.0,0.0,6208.254838,85.63110122,23356.0,0.0,23356,23356,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,42.81555,42.81555,45,100,63.333332,31.754265,1008.3333,0,0,0,0,0,0,0,0,1,95.0,45.0,100.0,0,0,0,0,0,0,1,45,1,100,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
17,170,2,2,102,224,51,51,51.0,0.0,112,112,112.0,0.0,1917647.059,23529.41176,56.666668,92.95339,164,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,11764.706,11764.706,51,112,75.4,33.411076,1116.3,0,0,0,0,0,0,0,0,1,94.25,51.0,112.0,0,0,0,0,0,0,2,102,2,224,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
6,26020,1,2,0,12,0,0,0.0,0.0,6,6,6.0,0.0,461.1837048,115.2959262,13010.0,17011.574,25039,981,0,0.0,0.0,0,0,25039,25039.0,0.0,25039,25039,0,0,0,0,32,40,38.431976,76.86395,0,6,3.0,3.4641016,12.0,0,0,0,0,1,0,0,0,2,4.0,0.0,6.0,0,0,0,0,0,0,1,0,2,12,235,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0
6,915822,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,45.86044013,7.643406688,152637.0,358688.7,884675,3,0,0.0,0.0,0,0,901021,180204.2,393855.75,884675,3,0,0,0,0,20,120,1.0919152,6.5514913,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6,6.857143,6.0,6.0,0,0,0,0,0,0,1,6,6,36,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0
6,82455404,7,7,682,11595,332,0,97.42857,160.26526,4344,0,1656.4286,2118.2273,148.8926062,0.16978875,6.3427235e+06,2.28e+07,82100000,1,82300000,1.37e+07,3.35e+07,82100000,1,82500000,1.37e+07,3.35e+07,82100000,65,0,0,0,0,196,232,0.084894374,0.084894374,0,4344,818.86664,1610.0146,2.5921472e+06,1,0,0,0,0,0,0,0,1,877.3571,97.42857,1656.4286,0,0,0,0,0,0,7,682,7,11595,0,235,4,20,13006.0,0.0,13006,13006,8.21e+07,0.0,82100000,82100000
17,267,2,2,78,302,39,39,39.0,0.0,151,151,151.0,0.0,1423220.974,14981.27341,89.0,152.42047,265,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,0,0,7490.6367,7490.6367,39,151,83.8,61.344925,3763.2,0,0,0,0,0,0,0,0,1,104.75,39.0,151.0,0,0,0,0,0,0,2,78,2,302,-1,-1,1,0,0.0,0.0,0,0,0.0,0.0,0,0
6,840,4,0,37,0,37,0,9.25,18.5,0,0,0.0,0.0,44047.61905,4761.904762,280.0,282.7879,595,48,840,280.0,282.7879,595,48,0,0.0,0.0,0,0,0,0,0,0,128,0,4761.905,0.0,0,37,7.4,16.546904,273.8,0,0,0,0,1,0,0,0,0,9.25,9.25,0.0,0,0,0,0,0,0,4,37,0,0,65535,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
17,23367,2,2,66,154,33,33,33.0,0.0,77,77,77.0,0.0,9414.986947,171.1815809,7789.0,13447.662,23317,2,2,2.0,0.0,2,2,48,48.0,0.0,48,48,0,0,0,0,64,64,85.59079,85.59079,33,77,50.6,24.099792,580.8,0,0,0,0,0,0,0,0,1,63.25,33.0,77.0,0,0,0,0,0,0,2,66,2,154,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
6,98504692,6,4,302,11595,302,0,50.333332,123.290985,11595,0,2898.75,5797.5,120.7759728,0.101518007,1.09e+07,3.28e+07,98500000,1,98500000,1.97e+07,4.41e+07,98500000,1,2956,985.3333,1354.7916,2533,14,0,0,0,0,200,136,0.060910802,0.040607203,0,11595,1081.5454,3488.0952,1.22e+07,0,0,0,0,1,0,0,0,0,1189.7,50.333332,2898.75,0,0,0,0,0,0,6,302,4,11595,251,235,1,32,4.0,0.0,4,4,9.85e+07,0.0,98500000,98500000
17,30839,2,2,60,92,30,30,30.0,0.0,46,46,46.0,0.0,4928.823892,129.7058919,10279.667,17798.844,30832,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,64,64.85294,64.85294,30,46,36.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,45.5,30.0,46.0,0,0,0,0,0,0,2,60,2,92,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
6,1160924,11,9,855,9484,357,0,77.72727,124.68768,3362,0,1053.7778,1145.6227,8905.837075,17.22765659,61101.26,119783.55,296197,1,1160729,116072.9,147992.6,296201,1,864727,108090.875,147952.67,288771,231,0,0,0,0,244,192,9.475211,7.7524457,0,3362,492.33334,883.8928,781266.56,0,0,0,1,0,0,0,0,0,516.95,77.72727,1053.7778,0,0,0,0,0,0,11,855,9,9484,65535,18,10,20,0.0,0.0,0,0,0.0,0.0,0,0
6,5227449,5,1,123,46,46,0,24.6,23.276598,46,46,46.0,0.0,32.32934458,1.147787382,1.0454898e+06,2.199198e+06,4976787,3,5227449,1.3068622e+06,2.4494222e+06,4976787,3,0,0.0,0.0,0,0,1,0,0,0,100,20,0.9564895,0.1912979,0,46,30.714285,21.684975,470.2381,0,1,0,0,1,0,0,0,0,35.833332,24.6,46.0,0,0,0,0,0,0,5,123,1,46,253,360,2,20,0.0,0.0,0,0,0.0,0.0,0,0
6,85691046,5,7,345,11595,333,0,69.0,147.61098,5792,0,1656.4286,2120.7322,139.3377787,0.140037968,7.790095e+06,2.58e+07,85500000,6,85600000,2.14e+07,4.28e+07,85500000,6,85700000,1.43e+07,3.49e+07,85500000,45,0,0,0,0,144,232,0.058349155,0.081688814,0,5792,918.9231,1715.7327,2.9437385e+06,1,0,0,0,0,0,0,0,1,995.5,69.0,1656.4286,0,0,0,0,0,0,5,345,7,11595,0,235,2,20,5547.0,0.0,5547,5547,8.55e+07,0.0,85500000,85500000
17,3631240,2,2,92,290,47,45,46.0,1.4142135,182,108,145.0,52.3259,105.198224298036,1.10155208689043,1.2104134e+06,2.0424928e+06,3568611,421,3569032,3.569032e+06,0.0,3569032,3569032,3630819,3.630819e+06,0.0,3630819,3630819,0,0,0,0,52,52,0.55077606,0.55077606,45,182,85.8,60.04748,3605.7,0,0,0,0,0,0,0,0,1,107.25,46.0,145.0,0,0,0,0,0,0,2,92,2,290,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
17,191,2,2,70,168,35,35,35.0,0.0,84,84,84.0,0.0,1246073.298,20942.40838,63.666668,108.54185,189,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,80,40,10471.204,10471.204,35,84,54.6,26.838406,720.3,0,0,0,0,0,0,0,0,1,68.25,35.0,84.0,0,0,0,0,0,0,2,70,2,168,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0
17,203,2,2,64,120,32,32,32.0,0.0,60,60,60.0,0.0,906403.9409,19704.4335,67.666664,113.7424,199,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,80,80,9852.217,9852.217,32,60,43.2,15.336231,235.2,0,0,0,0,0,0,0,0,1,54.0,32.0,60.0,0,0,0,0,0,0,2,64,2,120,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0
17,28785,2,2,64,194,32,32,32.0,0.0,97,97,97.0,0.0,8963.001563,138.9612645,9595.0,16576.611,28736,0,0,0.0,0.0,0,0,49,49.0,0.0,49,49,0,0,0,0,64,64,69.48063,69.48063,32,97,58.0,35.601967,1267.5,0,0,0,0,0,0,0,0,1,72.5,32.0,97.0,0,0,0,0,0,0,2,64,2,194,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
6,23483,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,511.0079632,85.16799387,23483.0,0.0,23483,23483,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,42.583996,42.583996,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,256,62,0,20,0.0,0.0,0,0,0.0,0.0,0,0
6,6006746,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.665917953,2.0022486e+06,3.4479145e+06,5983535,57,6006746,3.003373e+06,4.2145855e+06,5983535,23211,0,0.0,0.0,0,0,0,0,0,0,72,32,0.49943846,0.16647948,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,29200,0,20,0.0,0.0,0,0,0.0,0.0,0,0
6,181440,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,11.0229276895944,181440.0,0.0,181440,181440,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,5.5114636,5.5114636,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,803,262,0,32,0.0,0.0,0,0,0.0,0.0,0,0
6,331696,3,4,437,871,431,0,145.66667,247.12413,859,0,217.75,427.50937,3943.369833,21.10366118,55282.668,112194.45,283006,1,306368,153184.0,183596.03,283006,23362,308429,102809.664,178067.23,308424,1,0,0,0,0,72,92,9.044426,12.059235,0,859,163.5,318.4543,101413.14,0,0,0,1,0,0,0,0,1,186.85715,145.66667,217.75,0,0,0,0,0,0,3,437,4,871,8192,31,2,20,0.0,0.0,0,0,0.0,0.0,0,0
17,288,2,2,74,354,37,37,37.0,0.0,177,177,177.0,0.0,1486111.111,13888.88889,96.0,161.95369,283,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,40,40,6944.4443,6944.4443,37,177,93.0,76.68116,5880.0,0,0,0,0,0,0,0,0,1,116.25,37.0,177.0,0,0,0,0,0,0,2,74,2,354,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
17,152723,1,1,46,193,46,46,46.0,0.0,193,193,193.0,0.0,1564.924733,13.09560446,152723.0,0.0,152723,152723,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,32,6.5478024,6.5478024,46,193,95.0,84.87049,7203.0,0,0,0,0,0,0,0,0,1,142.5,46.0,193.0,0,0,0,0,0,0,1,46,1,193,-1,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0
17,1507562,1,1,46,109,46,46,46.0,0.0,109,109,109.0,0.0,102.8150086,1.326645272,1.507562e+06,0.0,1507562,1507562,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,0.6633226,0.6633226,46,109,67.0,36.373066,1323.0,0,0,0,0,0,0,0,0,1,100.5,46.0,109.0,0,0,0,0,0,0,1,46,1,109,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
6,936806,7,8,2862,1128,2557,0,408.85715,950.7605,933,2,141.0,321.37115,4259.152909,16.01185304,66914.71,89730.27,348043,3,849919,141653.17,108902.695,348043,40479,849893,121413.29,154769.53,435039,3,0,0,0,0,152,164,7.472198,8.539655,0,2557,249.375,657.30865,432054.66,0,0,0,1,0,0,0,0,1,266.0,408.85715,141.0,0,0,0,0,0,0,7,2862,8,1128,8192,40958,6,20,0.0,0.0,0,0,0.0,0.0,0,0
6,5398439,9,8,485,5052,214,0,53.88889,85.14171,1460,0,631.5,712.3787,1025.666864,3.149058459,337402.44,1.2872961e+06,5164303,3,5398439,674804.9,1.8142026e+06,5164303,3,148130,21161.428,27096.6,66983,47,0,0,0,0,192,168,1.6671486,1.4819099,0,1460,307.6111,548.98883,301388.72,0,0,0,1,0,0,0,0,0,325.70587,53.88889,631.5,0,0,0,0,0,0,9,485,8,5052,8192,4782,8,20,234133.0,0.0,234133,234133,5.164303e+06,0.0,5164303,5164303
6,151778,7,4,376,3508,201,0,53.714287,78.68654,2042,0,877.0,1036.8035,25590.00646,72.47427163,15177.8,16926.96,40142,117,151778,25296.334,22214.799,57441,1181,58703,19567.666,20666.838,41344,226,0,0,0,0,152,92,46.11999,26.35428,0,2042,323.66666,681.0169,463784.06,0,0,0,1,0,0,0,0,0,353.0909,53.714287,877.0,0,0,0,0,0,0,7,376,4,3508,8192,60,6,20,0.0,0.0,0,0,0.0,0.0,0,0
17,285,2,2,82,254,41,41,41.0,0.0,127,127,127.0,0.0,1178947.368,14035.08772,95.0,123.22337,235,3,47,47.0,0.0,47,47,3,3.0,0.0,3,3,0,0,0,0,64,64,7017.544,7017.544,41,127,75.4,47.10414,2218.8,0,0,0,0,0,0,0,0,1,94.25,41.0,127.0,0,0,0,0,0,0,2,82,2,254,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
17,155,2,2,50,82,25,25,25.0,0.0,41,41,41.0,0.0,851612.9032,25806.45161,51.666668,84.29314,149,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,12903.226,12903.226,25,41,31.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,39.25,25.0,41.0,0,0,0,0,0,0,2,50,2,82,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
17,23767,2,2,80,124,40,40,40.0,0.0,62,62,62.0,0.0,8583.329827,168.3005848,7922.3335,13677.735,23716,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,84.15029,84.15029,40,62,48.8,12.049896,145.2,0,0,0,0,0,0,0,0,1,61.0,40.0,62.0,0,0,0,0,0,0,2,80,2,124,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
17,30656,1,1,48,64,48,48,48.0,0.0,64,64,64.0,0.0,3653.444676,65.24008351,30656.0,0.0,30656,30656,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32.62004,32.62004,48,64,53.333332,9.237604,85.333336,0,0,0,0,0,0,0,0,1,80.0,48.0,64.0,0,0,0,0,0,0,1,48,1,64,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
17,235,2,2,62,122,31,31,31.0,0.0,61,61,61.0,0.0,782978.7234,17021.2766,78.333336,51.675266,138,48,48,48.0,0.0,48,48,49,49.0,0.0,49,49,0,0,0,0,64,64,8510.639,8510.639,31,61,43.0,16.431677,270.0,0,0,0,0,0,0,0,0,1,53.75,31.0,61.0,0,0,0,0,0,0,2,62,2,122,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
6,96439,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,20.73849791,96439.0,0.0,96439,96439,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,10.369249,10.369249,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,304,252,0,32,0.0,0.0,0,0,0.0,0.0,0,0
6,27039,3,4,26,11601,20,0,8.666667,10.263203,8760,0,2900.25,4128.3193,430008.5062,258.8853138,4506.5,7534.552,18601,39,8211,4105.5,5169.6577,7761,450,26989,8996.333,9232.294,18601,188,0,0,0,0,72,92,110.95085,147.93446,0,8760,1453.375,3113.9526,9.696701e+06,0,0,0,1,0,0,0,0,1,1661.0,8.666667,2900.25,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
17,100662,2,2,82,202,41,41,41.0,0.0,101,101,101.0,0.0,2821.32284278079,39.7369414476168,33554.0,58113.77,100658,0,0,0.0,0.0,0,0,4,4.0,0.0,4,4,0,0,0,0,64,64,19.868471,19.868471,41,101,65.0,32.863354,1080.0,0,0,0,0,0,0,0,0,1,81.25,41.0,101.0,0,0,0,0,0,0,2,82,2,202,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
6,5913614,7,4,635,168,517,0,90.71429,190.7072,168,0,42.0,84.0,135.788369007514,1.86011464393855,591361.4,1.7554584e+06,5585713,33,5913614,985602.3,2.297588e+06,5674439,76,278707,92902.336,93135.055,186535,273,0,0,0,0,232,136,1.1837093,0.6764053,0,517,66.916664,150.84879,22755.355,0,0,0,1,0,0,0,0,0,73.0,90.71429,42.0,0,0,0,0,0,0,7,635,4,168,29200,340,3,32,327825.0,0.0,327825,327825,5.585713e+06,0.0,5585713,5585713
17,30201,1,1,52,68,52,52,52.0,0.0,68,68,68.0,0.0,3973.3783649548,66.2229727492467,30201.0,0.0,30201,30201,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,33.111485,33.111485,52,68,57.333332,9.237604,85.333336,0,0,0,0,0,0,0,0,1,86.0,52.0,68.0,0,0,0,0,0,0,1,52,1,68,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
17,31141,2,2,68,158,34,34,34.0,0.0,79,79,79.0,0.0,7257.31351,128.4480267,10380.333,17973.203,31134,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,64,64.224014,64.224014,34,79,52.0,24.647514,607.5,0,0,0,0,0,0,0,0,1,65.0,34.0,79.0,0,0,0,0,0,0,2,68,2,158,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
17,197,2,2,138,238,69,69,69.0,0.0,119,119,119.0,0.0,1908629.442,20304.56853,65.666664,74.41326,147,1,1,1.0,0.0,1,1,49,49.0,0.0,49,49,0,0,0,0,40,40,10152.284,10152.284,69,119,89.0,27.386127,750.0,0,0,0,0,0,0,0,0,1,111.25,69.0,119.0,0,0,0,0,0,0,2,138,2,238,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
6,99918787,8,5,347,11595,347,0,43.375,122.68303,5792,0,2319.0,3170.4038,119.5170634,0.130105663,8.3265655e+06,2.88e+07,99900000,1,99900000,1.43e+07,3.77e+07,99900000,1,46633,11658.25,14575.932,30396,47,0,0,0,0,264,168,0.08006502,0.05004064,0,5792,853.0,2094.4714,4.38681e+06,0,0,0,0,1,0,0,0,0,918.61536,43.375,2319.0,0,0,0,0,0,0,8,347,5,11595,274,235,1,32,2953.0,0.0,2953,2953,9.99e+07,0.0,99900000,99900000
6,8,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,1500000.0,250000.0,8.0,0.0,8,8,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,125000.0,125000.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,913,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0
17,91150,4,2,136,310,34,34,34.0,0.0,155,155,155.0,0.0,4893.033461,65.82556226,18230.0,26356.111,57549,3,33598,11199.333,19391.752,33591,3,3,3.0,0.0,3,3,0,0,0,0,104,40,43.88371,21.941854,34,155,68.57143,59.041954,3485.9524,0,0,0,0,0,0,0,0,0,80.0,34.0,155.0,0,0,0,0,0,0,4,136,2,310,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0
17,47071,4,2,168,310,42,42,42.0,0.0,155,155,155.0,0.0,10154.87243,127.4670179,9414.2,13925.436,31043,4,31051,10350.333,17920.375,31043,4,47,47.0,0.0,47,47,0,0,0,0,80,40,84.97801,42.489006,42,155,74.28571,55.138355,3040.238,0,0,0,0,0,0,0,0,0,86.666664,42.0,155.0,0,0,0,0,0,0,4,168,2,310,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0
6,654258,3,7,26,11601,20,0,8.666667,10.263203,2920,0,1657.2858,1299.1721,17771.27677,15.28449022,72695.336,210691.11,634290,47,19439,9719.5,13297.143,19122,317,654201,109033.5,257438.0,634290,47,0,0,0,0,72,152,4.585347,10.699143,0,2920,1057.0,1306.2909,1.7063958e+06,0,0,0,1,0,0,0,0,2,1162.7,8.666667,1657.2858,0,0,0,0,0,0,3,26,7,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
17,30421,1,1,52,134,52,52,52.0,0.0,134,134,134.0,0.0,6114.19742940732,65.7440583807238,30421.0,0.0,30421,30421,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,32.87203,32.87203,52,134,79.333336,47.342724,2241.3333,0,0,0,0,0,0,0,0,1,119.0,52.0,134.0,0,0,0,0,0,0,1,52,1,134,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
6,190,3,0,31,0,31,0,10.333333,17.897858,0,0,0.0,0.0,163157.8947,15789.47368,95.0,67.88225,143,47,190,95.0,67.88225,143,47,0,0.0,0.0,0,0,0,0,0,0,96,0,15789.474,0.0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.333333,10.333333,0.0,0,0,0,0,0,0,3,31,0,0,939,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
6,179805,7,5,376,3508,201,0,53.714287,78.68654,1460,0,701.6,731.56464,21601.17906,66.73896721,16345.909,34441.457,86187,36,179805,29967.5,44425.84,88781,169,88935,22233.75,42876.71,86533,48,0,0,0,0,152,112,38.931065,27.807903,0,1460,298.76923,539.97577,291573.84,0,0,0,1,0,0,0,0,0,323.66666,53.714287,701.6,0,0,0,0,0,0,7,376,5,3508,8192,60,6,20,0.0,0.0,0,0,0.0,0.0,0,0
17,158,2,2,58,186,29,29,29.0,0.0,93,93,93.0,0.0,1544303.797,25316.4557,52.666668,85.16063,151,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,12658.228,12658.228,29,93,54.6,35.054245,1228.8,0,0,0,0,0,0,0,0,1,68.25,29.0,93.0,0,0,0,0,0,0,2,58,2,186,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
17,267,2,2,86,228,43,43,43.0,0.0,114,114,114.0,0.0,1176029.963,14981.27341,89.0,114.16216,218,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,0,0,0,0,64,64,7490.6367,7490.6367,43,114,71.4,38.8883,1512.3,0,0,0,0,0,0,0,0,1,89.25,43.0,114.0,0,0,0,0,0,0,2,86,2,228,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
17,308,2,2,90,172,45,45,45.0,0.0,86,86,86.0,0.0,850649.3506,12987.01299,102.666664,138.18225,260,1,47,47.0,0.0,47,47,1,1.0,0.0,1,1,0,0,0,0,40,40,6493.5063,6493.5063,45,86,61.4,22.456625,504.3,0,0,0,0,0,0,0,0,1,76.75,45.0,86.0,0,0,0,0,0,0,2,90,2,172,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
17,47460,1,1,53,161,53,53,53.0,0.0,161,161,161.0,0.0,4509.060261,42.14075011,47460.0,0.0,47460,47460,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,21.070375,21.070375,53,161,89.0,62.35383,3888.0,0,0,0,0,0,0,0,0,1,133.5,53.0,161.0,0,0,0,0,0,0,1,53,1,161,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
6,58,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,34482.75862,58.0,0.0,58,58,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,17241.379,17241.379,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,78,2038,0,32,0.0,0.0,0,0,0.0,0.0,0,0
6,58,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,206896.5517,34482.75862,58.0,0.0,58,58,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,17241.379,17241.379,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,343,16560,0,20,0.0,0.0,0,0,0.0,0.0,0,0
6,11336141,7,4,390,3378,240,0,55.714287,92.997696,1867,0,844.5,960.4112,332.388243935921,0.970347845885121,1.1336141e+06,3.5256985e+06,11167752,62,11336141,1.8893569e+06,4.545584e+06,11167752,62,79277,26425.666,22713.287,40284,213,0,0,0,0,152,92,0.6174941,0.35285378,0,1867,314.0,640.3378,410032.53,0,0,0,1,0,0,0,0,0,342.54544,55.714287,844.5,0,0,0,0,0,0,7,390,4,3378,8192,60,6,20,0.0,0.0,0,0,0.0,0.0,0,0
17,24033,2,2,68,158,34,34,34.0,0.0,79,79,79.0,0.0,9403.736529,166.4378147,8011.0,13868.531,24025,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,40,80,83.21891,83.21891,34,79,52.0,24.647514,607.5,0,0,0,0,0,0,0,0,1,65.0,34.0,79.0,0,0,0,0,0,0,2,68,2,158,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
6,119795983,23,30,1403,11240,234,0,61.0,75.73998,1460,0,374.66666,568.2542,105.5377625,0.442418841,2.303769e+06,1.14e+07,59300000,1,120000000,5.445272e+06,1.73e+07,59300000,23,120000000,4.1286598e+06,1.52e+07,59300000,1,0,0,0,0,472,612,0.19199309,0.25042576,0,1460,234.12962,451.98538,204290.8,0,0,0,1,0,0,0,0,1,238.54716,61.0,374.66666,0,0,0,0,0,0,23,1403,30,11240,8192,33,22,20,997199.0,1.3185292e+06,1929540,64858,5.89e+07,579334.0,59300000,58500000
6,5868779,10,7,353,4898,196,0,35.3,68.95417,1448,0,699.7143,655.53687,894.7346629,2.896684302,366798.7,1.4356361e+06,5750219,4,5868779,652086.56,1.9119214e+06,5750219,4,53978,8996.333,12731.846,26911,48,0,0,0,0,328,232,1.7039319,1.1927524,0,1448,291.72223,516.15045,266411.28,0,0,0,1,0,0,0,0,0,308.88235,35.3,699.7143,0,0,0,0,0,0,10,353,7,4898,29200,939,3,32,118556.0,0.0,118556,118556,5.750219e+06,0.0,5750219,5750219
17,47230,2,2,60,424,30,30,30.0,0.0,212,212,212.0,0.0,10247.7239,84.69193309,15743.333,27251.799,47211,3,3,3.0,0.0,3,3,16,16.0,0.0,16,16,0,0,0,0,40,40,42.345966,42.345966,30,212,102.8,99.68551,9937.2,0,0,0,0,0,0,0,0,1,128.5,30.0,212.0,0,0,0,0,0,0,2,60,2,424,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
